Date,Activations,Unique Summits,Summits
2017-06-18,6,6,"GM/CS-011, GM/CS-020, GM/ES-050, GM/SS-038, GM/SS-064, GM/SS-098"
2017-06-19,1,1,GM/SI-035
2017-06-20,3,2,"GM/SI-003, GM/SI-184"
2017-06-21,2,1,GM/SI-209
2017-06-24,4,4,"GM/ES-035, GM/NS-151, GM/WS-001, GM/WS-321"
2017-06-25,7,5,"GM/CS-012, GM/ES-045, GM/NS-107, GM/NS-147, GM/SS-060"
2017-06-26,5,4,"GM/NS-014, GM/SS-041, GM/SS-111, GM/SS-161"
2017-06-27,2,1,GM/NS-144
2017-06-28,3,2,"GM/NS-020, GM/SS-185"
2017-06-29,4,3,"GM/NS-092, GM/SS-128, GM/SS-203"
2017-06-30,3,2,"GM/NS-074, GM/SS-077"
2017-07-01,3,3,"GM/SS-234, GM/SS-238, GM/SS-242"
2017-07-02,3,3,"GM/SS-056, GM/SS-187, GM/SS-259"
2017-07-03,3,3,"GM/ES-064, GM/ES-076, GM/SI-223"
2017-07-04,2,2,"GM/ES-085, GM/SS-271"
2017-07-05,2,2,"GM/SI-027, GM/SS-172"
2017-07-06,2,2,"GM/SS-064, GM/SS-165"
2017-07-07,2,2,"GM/SI-007, GM/SS-049"
2017-07-08,5,5,"GM/ES-031, GM/ES-033, GM/SI-008, GM/SI-011, GM/SS-013"
2017-07-09,3,3,"GM/SS-126, GM/SS-199, GM/SS-244"
2017-07-11,1,1,GM/SI-098
2017-07-12,5,5,"GM/CS-001, GM/CS-065, GM/SI-084, GM/SS-158, GM/SS-225"
2017-07-16,2,2,"GM/CS-099, GM/CS-124"
2017-07-17,2,2,"GM/SS-221, GM/SS-260"
2017-07-18,1,1,GM/SS-028
2017-07-23,1,1,GM/SI-216
2017-07-24,1,1,GM/SS-221
2017-07-25,2,2,"GM/SI-189, GM/SS-066"
2017-07-29,2,2,"GM/CS-121, GM/CS-123"
2017-07-30,1,1,GM/WS-342
2017-08-02,2,2,"GM/SS-104, GM/SS-105"
2017-08-05,1,1,GM/WS-249
2017-08-06,1,1,GM/CS-038
2017-08-07,1,1,GM/SI-209
2017-08-09,1,1,GM/SI-184
2017-08-10,2,1,GM/SS-146
2017-08-12,2,2,"GM/SI-175, GM/WS-315"
2017-08-13,3,3,"GM/SS-015, GM/SS-254, GM/WS-299"
2017-08-14,3,3,"GM/SI-171, GM/SI-194, GM/SI-211"
2017-08-15,2,2,"GM/SI-209, GM/SI-215"
2017-08-16,4,3,"GM/ES-045, GM/SI-157, GM/SI-195"
2017-08-17,2,2,"GM/SI-197, GM/SS-011"
2017-08-19,1,1,GM/ES-080
2017-08-20,5,4,"GM/SI-209, GM/SS-010, GM/WS-001, GM/WS-308"
2017-08-21,1,1,GM/SI-066
2017-08-24,2,2,"GM/SS-272, GM/SS-280"
2017-08-25,2,2,"GM/SS-148, GM/SS-182"
2017-08-26,4,4,"GM/CS-029, GM/SS-118, GM/SS-136, GM/WS-323"
2017-08-27,4,4,"GM/CS-014, GM/CS-044, GM/SS-031, GM/WS-001"
2017-08-30,1,1,GM/SS-254
2017-09-02,5,5,"GM/ES-004, GM/ES-006, GM/SS-017, GM/SS-031, GM/SS-171"
2017-09-03,1,1,GM/SS-022
2017-09-06,1,1,GM/SS-008
2017-09-09,9,7,"GM/ES-069, GM/ES-081, GM/SS-125, GM/SS-163, GM/WS-021, GM/WS-079, GM/WS-096"
2017-09-10,4,2,"GM/CS-121, GM/CS-123"
2017-09-11,2,1,GM/ES-021
2017-09-12,2,1,GM/ES-009
2017-09-13,2,1,GM/CS-118
2017-09-14,5,4,"GM/ES-027, GM/SS-006, GM/SS-056, GM/SS-123"
2017-09-15,2,2,"GM/SS-075, GM/SS-112"
2017-09-16,1,1,GM/SS-018
2017-09-17,7,6,"GM/CS-015, GM/SS-001, GM/SS-020, GM/WS-017, GM/WS-065, GM/WS-071"
2017-09-23,4,4,"GM/ES-022, GM/NS-004, GM/SS-158, GM/SS-165"
2017-09-24,2,2,"GM/NS-080, GM/NS-100"
2017-09-26,2,2,"GM/SS-174, GM/SS-195"
2017-09-30,3,3,"GM/CS-003, GM/CS-009, GM/SS-171"
2017-10-03,2,2,"GM/CS-026, GM/SS-060"
2017-10-07,2,2,"GM/ES-064, GM/ES-076"
2017-10-08,2,2,"GM/ES-042, GM/SS-015"
2017-10-09,3,2,"GM/CS-036, GM/SS-145"
2017-10-10,2,1,GM/SS-037
2017-10-11,1,1,GM/SS-029
2017-10-14,1,1,GM/SS-027
2017-10-15,1,1,GM/ES-026
2017-10-21,1,1,GM/CS-104
2017-10-22,2,2,"GM/CS-001, GM/NS-058"
2017-10-27,1,1,GM/SS-222
2017-10-29,2,2,"GM/SS-023, GM/SS-046"
2017-11-02,4,4,"GM/SS-128, GM/SS-143, GM/SS-172, GM/WS-317"
2017-11-05,4,4,"GM/CS-071, GM/ES-012, GM/SS-013, GM/SS-265"
2017-11-07,1,1,GM/SS-198
2017-11-11,1,1,GM/SS-129
2017-11-12,1,1,GM/CS-077
2017-11-18,3,3,"GM/CS-120, GM/SS-129, GM/SS-192"
2017-11-19,2,2,"GM/ES-069, GM/ES-081"
2017-11-26,1,1,GM/SS-128
2017-11-29,1,1,GM/SS-167
2017-11-30,1,1,GM/SS-008
2017-12-03,5,3,"GM/SS-154, GM/SS-260, GM/WS-274"
2017-12-04,1,1,GM/SS-221
2017-12-12,1,1,GM/SS-277
2017-12-16,1,1,GM/WS-263
2017-12-17,1,1,GM/CS-023
2017-12-23,1,1,GM/CS-096
2017-12-24,3,2,"GM/NS-095, GM/WS-304"
2017-12-25,1,1,GM/WS-123
2017-12-26,2,2,"GM/ES-065, GM/WS-292"
2017-12-27,1,1,GM/ES-068
2017-12-28,4,3,"GM/ES-080, GM/SS-064, GM/SS-070"
2017-12-29,3,3,"GM/CS-093, GM/ES-079, GM/SS-222"
2017-12-30,2,1,GM/SS-071
2018-01-01,3,3,"GM/NS-034, GM/WS-263, GM/WS-304"
2018-01-02,1,1,GM/WS-314
2018-01-03,1,1,GM/NS-018
2018-01-04,1,1,GM/NS-063
2018-01-05,1,1,GM/NS-084
2018-01-06,3,3,"GM/ES-058, GM/SS-204, GM/WS-274"
2018-01-07,3,3,"GM/ES-028, GM/SS-133, GM/WS-299"
2018-01-13,1,1,GM/ES-024
2018-01-14,2,2,"GM/ES-055, GM/SS-087"
2018-01-26,2,2,"GM/NS-105, GM/SS-283"
2018-01-28,2,2,"GM/CS-107, GM/WS-162"
2018-02-03,1,1,GM/ES-074
2018-02-04,3,3,"GM/ES-005, GM/SS-090, GM/SS-145"
2018-02-05,1,1,GM/CS-113
2018-02-08,1,1,GM/SS-161
2018-02-09,1,1,GM/WS-175
2018-02-10,2,2,"GM/CS-089, GM/ES-056"
2018-02-13,2,2,"GM/CS-096, GM/SS-155"
2018-02-17,3,3,"GM/SS-180, GM/SS-189, GM/WS-251"
2018-02-18,1,1,GM/CS-102
2018-02-20,4,4,"GM/SS-143, GM/SS-161, GM/SS-189, GM/WS-017"
2018-02-23,1,1,GM/CS-097
2018-02-24,1,1,GM/NS-151
2018-02-25,5,4,"GM/SS-030, GM/SS-083, GM/SS-275, GM/WS-265"
2018-02-26,2,1,GM/SS-038
2018-02-27,2,1,GM/SS-042
2018-03-06,1,1,GM/SS-218
2018-03-07,1,1,GM/SS-137
2018-03-08,2,2,"GM/SS-129, GM/SS-145"
2018-03-09,1,1,GM/ES-035
2018-03-10,1,1,GM/ES-085
2018-03-11,2,2,"GM/ES-053, GM/SS-262"
2018-03-18,1,1,GM/CS-113
2018-03-19,1,1,GM/NS-150
2018-03-20,1,1,GM/SS-276
2018-03-22,1,1,GM/SS-259
2018-03-24,1,1,GM/SS-264
2018-03-25,1,1,GM/WS-317
2018-03-31,4,4,"GM/NS-005, GM/SI-151, GM/SI-155, GM/SI-161"
2018-04-01,2,2,"GM/CS-120, GM/SS-049"
2018-04-02,2,2,"GM/NS-151, GM/NS-152"
2018-04-07,2,2,"GM/ES-064, GM/SS-254"
2018-04-08,2,2,"GM/SS-077, GM/SS-169"
2018-04-10,1,1,GM/SS-221
2018-04-11,1,1,GM/SS-272
2018-04-12,1,1,GM/SS-094
2018-04-14,2,2,"GM/ES-021, GM/SI-180"
2018-04-18,2,2,"GM/SS-008, GM/SS-268"
2018-04-19,2,2,"GM/SS-215, GM/SS-252"
2018-04-21,4,4,"GM/SI-019, GM/SS-143, GM/SS-236, GM/SS-277"
2018-04-22,2,2,"GM/SS-105, GM/SS-281"
2018-04-24,2,1,GM/WS-336
2018-04-26,4,2,"GM/SI-120, GM/SI-208"
2018-04-27,7,5,"GM/NS-138, GM/SI-137, GM/SI-199, GM/SS-051, GM/SS-101"
2018-04-28,7,5,"GM/SI-133, GM/SI-150, GM/SI-184, GM/SI-209, GM/WS-225"
2018-04-29,4,3,"GM/CS-030, GM/SI-132, GM/SS-039"
2018-04-30,5,3,"GM/SI-163, GM/SI-172, GM/SS-130"
2018-05-02,2,1,GM/SI-186
2018-05-03,2,1,GM/SI-211
2018-05-04,2,2,"GM/CS-118, GM/WS-029"
2018-05-05,1,1,GM/WS-316
2018-05-06,12,11,"GM/CS-114, GM/SI-073, GM/SS-023, GM/SS-104, GM/SS-182, GM/SS-224, GM/SS-235, GM/SS-249, GM/SS-259, GM/SS-274, GM/WS-070"
2018-05-07,9,8,"GM/CS-119, GM/SS-008, GM/SS-010, GM/SS-198, GM/SS-228, GM/SS-250, GM/SS-285, GM/WS-335"
2018-05-08,7,4,"GM/CS-050, GM/SI-129, GM/SI-165, GM/SS-221"
2018-05-09,3,2,"GM/SS-154, GM/SS-276"
2018-05-10,5,3,"GM/ES-001, GM/SI-059, GM/SS-259"
2018-05-12,6,6,"GM/NS-005, GM/SI-017, GM/SS-262, GM/WS-150, GM/WS-192, GM/WS-249"
2018-05-13,5,4,"GM/CS-031, GM/SI-012, GM/SS-282, GM/WS-294"
2018-05-14,9,6,"GM/CS-001, GM/NS-056, GM/SI-111, GM/SI-185, GM/SS-058, GM/SS-077"
2018-05-15,5,3,"GM/SI-165, GM/SS-145, GM/SS-203"
2018-05-16,7,7,"GM/CS-005, GM/CS-010, GM/CS-041, GM/SI-083, GM/SS-210, GM/SS-214, GM/SS-253"
2018-05-17,4,4,"GM/SI-036, GM/SS-182, GM/SS-225, GM/SS-280"
2018-05-18,9,9,"GM/ES-035, GM/SI-129, GM/SS-164, GM/SS-174, GM/SS-197, GM/SS-211, GM/SS-263, GM/SS-286, GM/WS-339"
2018-05-19,8,8,"GM/SS-059, GM/SS-125, GM/SS-156, GM/SS-169, GM/SS-184, GM/SS-244, GM/SS-254, GM/WS-013"
2018-05-20,2,2,"GM/CS-106, GM/WS-304"
2018-05-21,6,6,"GM/CS-055, GM/CS-071, GM/ES-009, GM/SS-011, GM/SS-209, GM/WS-317"
2018-05-22,5,5,"GM/SI-073, GM/SI-115, GM/SI-165, GM/SS-018, GM/SS-065"
2018-05-23,4,4,"GM/CS-117, GM/SI-111, GM/SS-020, GM/SS-053"
2018-05-24,2,2,"GM/CS-109, GM/SI-174"
2018-05-25,6,6,"GM/NS-150, GM/SI-100, GM/SI-187, GM/SI-200, GM/SS-059, GM/SS-165"
2018-05-26,8,8,"GM/CS-015, GM/ES-061, GM/NS-067, GM/NS-116, GM/SI-141, GM/SS-029, GM/SS-059, GM/SS-254"
2018-05-27,6,6,"GM/NS-113, GM/SI-068, GM/SS-015, GM/SS-023, GM/WS-131, GM/WS-157"
2018-05-28,12,11,"GM/ES-010, GM/ES-017, GM/ES-080, GM/NS-151, GM/SI-005, GM/SI-098, GM/SS-023, GM/SS-060, GM/SS-261, GM/SS-269, GM/WS-225"
2018-05-29,4,4,"GM/SS-172, GM/SS-205, GM/SS-241, GM/WS-040"
2018-05-30,5,5,"GM/ES-035, GM/SI-170, GM/SS-191, GM/SS-221, GM/SS-232"
2018-05-31,1,1,GM/SI-146
2018-06-01,4,4,"GM/SI-164, GM/SI-179, GM/SI-194, GM/SS-272"
2018-06-02,2,2,"GM/SI-188, GM/SI-210"
2018-06-03,3,3,"GM/SI-157, GM/SI-195, GM/SS-266"
2018-06-04,2,2,"GM/SI-197, GM/SI-219"
2018-06-05,7,7,"GM/CS-016, GM/CS-019, GM/SI-086, GM/SI-213, GM/SI-215, GM/SS-216, GM/WS-017"
2018-06-06,4,4,"GM/ES-001, GM/SI-103, GM/SI-183, GM/SS-047"
2018-06-07,6,6,"GM/CS-024, GM/CS-027, GM/SI-154, GM/SI-160, GM/SI-171, GM/WS-111"
2018-06-08,5,5,"GM/ES-029, GM/SI-177, GM/SS-008, GM/SS-011, GM/WS-304"
2018-06-09,3,3,"GM/ES-013, GM/NS-151, GM/SS-275"
2018-06-10,7,7,"GM/CS-003, GM/CS-009, GM/CS-029, GM/ES-067, GM/SS-053, GM/WS-079, GM/WS-096"
2018-06-11,4,3,"GM/SS-023, GM/SS-037, GM/WS-001"
2018-06-12,4,3,"GM/SS-013, GM/WS-003, GM/WS-339"
2018-06-13,2,1,GM/SI-114
2018-06-15,4,3,"GM/SS-015, GM/SS-129, GM/WS-146"
2018-06-16,1,1,GM/NS-150
2018-06-17,4,4,"GM/CS-108, GM/SS-187, GM/SS-238, GM/SS-262"
2018-06-19,3,3,"GM/SI-120, GM/SI-199, GM/SI-208"
2018-06-21,2,2,"GM/CS-005, GM/SS-171"
2018-06-22,3,3,"GM/CS-017, GM/SS-182, GM/WS-314"
2018-06-23,3,3,"GM/CS-049, GM/WS-196, GM/WS-304"
2018-06-24,10,9,"GM/CS-065, GM/SI-017, GM/SI-200, GM/SS-007, GM/SS-060, GM/SS-070, GM/WS-036, GM/WS-060, GM/WS-272"
2018-06-25,5,4,"GM/NS-071, GM/SI-003, GM/SI-123, GM/SS-276"
2018-06-26,5,3,"GM/SI-034, GM/SI-043, GM/SS-192"
2018-06-27,9,7,"GM/SI-153, GM/SI-167, GM/SS-034, GM/SS-158, GM/WS-001, GM/WS-079, GM/WS-096"
2018-06-28,3,2,"GM/SI-016, GM/SI-087"
2018-06-29,6,5,"GM/NS-134, GM/SI-019, GM/SS-090, GM/SS-272, GM/WS-312"
2018-06-30,6,6,"GM/SI-109, GM/SI-135, GM/SS-090, GM/SS-267, GM/SS-281, GM/WS-090"
2018-07-01,5,5,"GM/CS-032, GM/NS-150, GM/SS-078, GM/SS-085, GM/WS-284"
2018-07-02,4,4,"GM/CS-005, GM/ES-082, GM/SI-016, GM/SS-210"
2018-07-03,2,2,"GM/CS-001, GM/WS-002"
2018-07-04,3,2,"GM/SI-218, GM/SS-031"
2018-07-05,4,3,"GM/NS-151, GM/SI-067, GM/SI-170"
2018-07-06,2,2,"GM/SS-065, GM/SS-239"
2018-07-07,5,4,"GM/NS-005, GM/SI-020, GM/SI-023, GM/SI-098"
2018-07-08,3,3,"GM/SS-030, GM/SS-031, GM/SS-131"
2018-07-10,1,1,GM/SS-129
2018-07-11,3,3,"GM/SS-001, GM/SS-002, GM/SS-195"
2018-07-12,1,1,GM/NS-144
2018-07-13,3,3,"GM/ES-033, GM/ES-040, GM/SS-058"
2018-07-14,3,3,"GM/ES-023, GM/SS-001, GM/SS-002"
2018-07-15,3,3,"GM/ES-007, GM/SS-052, GM/SS-098"
2018-07-16,1,1,GM/SS-235
2018-07-17,1,1,GM/SS-027
2018-07-18,4,4,"GM/SS-004, GM/SS-006, GM/SS-016, GM/SS-020"
2018-07-19,6,5,"GM/SS-198, GM/SS-218, GM/WS-017, GM/WS-019, GM/WS-020"
2018-07-21,7,7,"GM/CS-099, GM/CS-124, GM/SS-011, GM/SS-171, GM/SS-286, GM/WS-010, GM/WS-038"
2018-07-22,2,2,"GM/SI-081, GM/SS-022"
2018-07-24,2,2,"GM/ES-035, GM/SI-083"
2018-07-25,4,4,"GM/SI-058, GM/SS-020, GM/WS-001, GM/WS-003"
2018-07-26,2,2,"GM/SI-028, GM/SI-141"
2018-07-27,2,2,"GM/SI-173, GM/WS-058"
2018-07-29,2,2,"GM/WS-020, GM/WS-037"
2018-07-30,4,4,"GM/CS-028, GM/SI-005, GM/SS-254, GM/WS-046"
2018-08-01,1,1,GM/CS-001
2018-08-03,1,1,GM/WS-001
2018-08-04,5,4,"GM/SI-176, GM/SS-203, GM/SS-216, GM/WS-300"
2018-08-05,9,7,"GM/ES-077, GM/SI-196, GM/SS-148, GM/WS-005, GM/WS-017, GM/WS-019, GM/WS-021"
2018-08-06,3,2,"GM/ES-061, GM/SI-050"
2018-08-07,3,3,"GM/SS-205, GM/SS-217, GM/SS-241"
2018-08-08,2,2,"GM/SI-196, GM/SS-224"
2018-08-09,1,1,GM/SS-250
2018-08-10,3,3,"GM/ES-035, GM/ES-043, GM/ES-074"
2018-08-11,4,3,"GM/ES-012, GM/WS-039, GM/WS-308"
2018-08-12,1,1,GM/NS-133
2018-08-13,4,4,"GM/NS-027, GM/NS-062, GM/NS-089, GM/WS-001"
2018-08-14,1,1,GM/NS-128
2018-08-15,3,3,"GM/NS-129, GM/SS-210, GM/SS-244"
2018-08-18,1,1,GM/SS-197
2018-08-19,3,3,"GM/SI-209, GM/SS-001, GM/SS-002"
2018-08-20,4,4,"GM/SS-056, GM/SS-147, GM/SS-156, GM/SS-174"
2018-08-21,2,2,"GM/CS-104, GM/SS-210"
2018-08-23,1,1,GM/WS-314
2018-08-24,2,1,GM/SI-092
2018-08-25,3,3,"GM/CS-043, GM/SI-202, GM/WS-294"
2018-08-27,1,1,GM/ES-084
2018-08-29,1,1,GM/SS-011
2018-08-30,3,3,"GM/CS-103, GM/SI-153, GM/SS-272"
2018-08-31,1,1,GM/SI-167
2018-09-01,3,3,"GM/CS-016, GM/CS-019, GM/SI-091"
2018-09-02,2,2,"GM/SI-101, GM/SS-259"
2018-09-03,1,1,GM/SI-106
2018-09-05,3,3,"GM/CS-001, GM/CS-050, GM/SS-171"
2018-09-06,1,1,GM/WS-339
2018-09-07,3,3,"GM/SS-125, GM/SS-167, GM/WS-293"
2018-09-08,4,3,"GM/NS-017, GM/NS-068, GM/SS-275"
2018-09-09,2,1,GM/ES-045
2018-09-10,2,1,GM/ES-032
2018-09-11,3,2,"GM/ES-001, GM/ES-014"
2018-09-12,6,4,"GM/ES-002, GM/ES-042, GM/SS-174, GM/SS-260"
2018-09-13,2,1,GM/ES-075
2018-09-14,3,2,"GM/CS-110, GM/ES-016"
2018-09-16,1,1,GM/SS-167
2018-09-23,2,2,"GM/SS-269, GM/SS-274"
2018-09-25,1,1,GM/ES-084
2018-09-26,1,1,GM/SI-178
2018-09-27,1,1,GM/SI-189
2018-09-28,1,1,GM/CS-077
2018-09-30,1,1,GM/SS-187
2018-10-01,1,1,GM/SS-239
2018-10-02,1,1,GM/SS-172
2018-10-03,3,2,"GM/ES-077, GM/SS-272"
2018-10-04,2,2,"GM/ES-014, GM/SI-157"
2018-10-06,8,6,"GM/CS-001, GM/CS-008, GM/CS-025, GM/SS-004, GM/WS-001, GM/WS-003"
2018-10-07,2,2,"GM/CS-065, GM/SS-222"
2018-10-09,1,1,GM/SI-171
2018-10-10,1,1,GM/SS-280
2018-10-11,2,2,"GM/SS-133, GM/SS-253"
2018-10-16,4,2,"GM/SS-280, GM/SS-286"
2018-10-17,4,2,"GM/SS-214, GM/SS-253"
2018-10-18,1,1,GM/ES-001
2018-10-19,2,2,"GM/CS-005, GM/SS-057"
2018-10-20,1,1,GM/ES-059
2018-10-21,3,3,"GM/CS-065, GM/SS-125, GM/SS-211"
2018-10-22,3,3,"GM/SS-177, GM/SS-208, GM/SS-219"
2018-10-23,1,1,GM/SS-182
2018-10-24,1,1,GM/SS-058
2018-10-25,2,2,"GM/SS-244, GM/SS-263"
2018-10-26,4,4,"GM/SS-145, GM/SS-208, GM/SS-219, GM/SS-253"
2018-10-27,1,1,GM/ES-016
2018-10-29,2,2,"GM/SS-023, GM/SS-026"
2018-10-30,1,1,GM/SS-251
2018-10-31,1,1,GM/SS-220
2018-11-01,3,3,"GM/CS-015, GM/SS-064, GM/SS-272"
2018-11-02,3,3,"GM/CS-082, GM/SS-211, GM/SS-253"
2018-11-03,1,1,GM/SS-263
2018-11-04,2,2,"GM/ES-022, GM/SS-234"
2018-11-09,1,1,GM/SS-034
2018-11-10,1,1,GM/WS-250
2018-11-11,1,1,GM/SS-259
2018-11-13,6,6,"GM/CS-040, GM/SS-161, GM/SS-192, GM/SS-196, GM/SS-235, GM/WS-023"
2018-11-17,3,2,"GM/CS-018, GM/WS-266"
2018-11-18,4,4,"GM/CS-043, GM/SS-133, GM/SS-182, GM/SS-192"
2018-11-21,1,1,GM/ES-086
2018-11-30,1,1,GM/WS-239
2018-12-01,3,3,"GM/CS-010, GM/CS-041, GM/CS-107"
2018-12-02,1,1,GM/WS-280
2018-12-04,1,1,GM/ES-027
2018-12-05,1,1,GM/ES-037
2018-12-09,3,3,"GM/CS-078, GM/SS-172, GM/WS-290"
2018-12-10,2,2,"GM/SS-064, GM/SS-154"
2018-12-11,4,3,"GM/ES-021, GM/ES-051, GM/SS-139"
2018-12-13,2,2,"GM/NS-105, GM/SS-163"
2018-12-16,1,1,GM/ES-044
2018-12-20,1,1,GM/CS-078
2018-12-23,1,1,GM/CS-043
2018-12-24,2,2,"GM/ES-037, GM/SS-130"
2018-12-26,1,1,GM/ES-070
2018-12-27,2,2,"GM/ES-072, GM/ES-077"
2018-12-28,5,4,"GM/ES-087, GM/SS-064, GM/SS-074, GM/SS-129"
2018-12-29,7,5,"GM/CS-080, GM/CS-107, GM/SS-082, GM/SS-100, GM/SS-254"
2018-12-30,2,1,GM/SS-142
2018-12-31,2,1,GM/SS-192
2019-01-01,2,2,"GM/SS-223, GM/WS-263"
2019-01-02,4,4,"GM/NS-073, GM/SS-030, GM/SS-168, GM/SS-216"
2019-01-03,4,3,"GM/SS-074, GM/SS-119, GM/WS-116"
2019-01-04,3,3,"GM/NS-151, GM/SS-159, GM/SS-263"
2019-01-05,1,1,GM/SS-060
2019-01-06,3,3,"GM/ES-013, GM/SS-171, GM/SS-192"
2019-01-09,1,1,GM/SS-059
2019-01-11,3,3,"GM/CS-096, GM/SS-231, GM/SS-258"
2019-01-13,1,1,GM/SS-235
2019-01-14,1,1,GM/WS-304
2019-01-16,1,1,GM/CS-108
2019-01-17,1,1,GM/SS-129
2019-01-18,2,2,"GM/SS-188, GM/SS-248"
2019-01-19,4,4,"GM/CS-022, GM/CS-028, GM/ES-068, GM/WS-274"
2019-01-20,2,1,GM/SS-276
2019-01-21,2,2,"GM/SS-104, GM/SS-105"
2019-01-23,1,1,GM/SS-064
2019-01-24,2,2,"GM/CS-006, GM/CS-018"
2019-01-27,4,4,"GM/CS-108, GM/SS-133, GM/SS-154, GM/SS-216"
2019-01-29,1,1,GM/CS-091
2019-02-03,1,1,GM/ES-058
2019-02-06,1,1,GM/SS-099
2019-02-10,3,3,"GM/ES-016, GM/SS-076, GM/SS-282"
2019-02-12,1,1,GM/SS-165
2019-02-14,1,1,GM/ES-055
2019-02-15,2,2,"GM/CS-082, GM/CS-118"
2019-02-16,1,1,GM/SS-048
2019-02-17,3,2,"GM/CS-060, GM/SS-275"
2019-02-20,1,1,GM/CS-113
2019-02-21,4,4,"GM/SS-127, GM/SS-232, GM/SS-238, GM/SS-245"
2019-02-22,5,5,"GM/CS-106, GM/NS-131, GM/SS-072, GM/SS-191, GM/WS-087"
2019-02-23,1,1,GM/NS-118
2019-02-24,10,7,"GM/CS-078, GM/CS-083, GM/NS-057, GM/NS-070, GM/SS-127, GM/SS-129, GM/WS-058"
2019-02-25,2,1,GM/SS-023
2019-02-26,6,5,"GM/CS-010, GM/CS-041, GM/NS-061, GM/SS-129, GM/SS-149"
2019-02-27,4,4,"GM/CS-043, GM/NS-001, GM/SS-233, GM/SS-255"
2019-02-28,3,3,"GM/CS-070, GM/NS-050, GM/SS-128"
2019-03-01,3,3,"GM/CS-043, GM/SS-017, GM/WS-271"
2019-03-03,1,1,GM/ES-028
2019-03-04,1,1,GM/SS-034
2019-03-08,2,2,"GM/ES-035, GM/ES-037"
2019-03-11,1,1,GM/SS-149
2019-03-13,1,1,GM/SS-060
2019-03-14,1,1,GM/ES-028
2019-03-17,2,2,"GM/ES-036, GM/SS-203"
2019-03-18,1,1,GM/SS-023
2019-03-20,1,1,GM/SS-015
2019-03-21,1,1,GM/WS-313
2019-03-24,1,1,GM/SS-171
2019-03-28,1,1,GM/CS-035
2019-03-30,2,2,"GM/WS-052, GM/WS-063"
2019-03-31,4,4,"GM/CS-015, GM/SS-175, GM/SS-239, GM/WS-308"
2019-04-03,1,1,GM/SS-198
2019-04-06,1,1,GM/SS-125
2019-04-07,1,1,GM/WS-314
2019-04-08,1,1,GM/CS-116
2019-04-09,1,1,GM/CS-050
2019-04-10,2,2,"GM/CS-065, GM/WS-072"
2019-04-11,2,2,"GM/CS-001, GM/SS-165"
2019-04-13,2,2,"GM/SI-101, GM/SS-198"
2019-04-14,1,1,GM/ES-043
2019-04-17,3,3,"GM/NS-138, GM/SS-011, GM/SS-178"
2019-04-18,3,3,"GM/SS-092, GM/SS-160, GM/WS-333"
2019-04-19,8,8,"GM/CS-039, GM/ES-012, GM/NS-026, GM/NS-051, GM/SI-124, GM/SS-170, GM/SS-270, GM/SS-278"
2019-04-20,3,3,"GM/CS-077, GM/SS-202, GM/SS-237"
2019-04-21,1,1,GM/SI-155
2019-04-22,3,3,"GM/CS-017, GM/SI-115, GM/SS-208"
2019-04-23,2,2,"GM/NS-107, GM/SI-104"
2019-04-24,2,2,"GM/SI-161, GM/SS-125"
2019-04-25,1,1,GM/SI-128
2019-04-27,2,1,GM/SS-056
2019-04-28,8,8,"GM/SS-018, GM/SS-105, GM/SS-148, GM/SS-182, GM/WS-033, GM/WS-059, GM/WS-094, GM/WS-317"
2019-04-29,3,2,"GM/SS-131, GM/WS-204"
2019-04-30,8,4,"GM/NS-053, GM/NS-075, GM/SS-075, GM/SS-112"
2019-05-01,5,3,"GM/SS-063, GM/SS-269, GM/SS-285"
2019-05-02,6,4,"GM/SS-005, GM/SS-009, GM/SS-056, GM/SS-123"
2019-05-03,5,3,"GM/SS-147, GM/SS-205, GM/SS-249"
2019-05-04,4,2,"GM/SS-139, GM/SS-241"
2019-05-05,7,6,"GM/CS-022, GM/CS-028, GM/ES-064, GM/SS-043, GM/SS-064, GM/SS-070"
2019-05-06,2,2,"GM/CS-002, GM/NS-005"
2019-05-07,2,2,"GM/NS-067, GM/SS-253"
2019-05-09,1,1,GM/NS-061
2019-05-10,1,1,GM/SS-225
2019-05-11,4,4,"GM/SI-153, GM/SI-167, GM/SS-041, GM/WS-339"
2019-05-12,7,5,"GM/CS-051, GM/CS-060, GM/NS-050, GM/SS-191, GM/SS-232"
2019-05-13,3,2,"GM/ES-078, GM/SS-281"
2019-05-14,4,4,"GM/CS-008, GM/CS-025, GM/CS-050, GM/ES-048"
2019-05-15,1,1,GM/SS-167
2019-05-16,2,2,"GM/SS-011, GM/WS-314"
2019-05-19,2,2,"GM/ES-032, GM/SS-060"
2019-05-23,1,1,GM/SS-003
2019-05-24,1,1,GM/SS-199
2019-05-25,2,2,"GM/SS-169, GM/SS-280"
2019-05-27,4,4,"GM/CS-017, GM/SI-015, GM/SI-025, GM/WS-346"
2019-05-28,1,1,GM/WS-261
2019-05-29,3,3,"GM/ES-009, GM/ES-012, GM/SS-008"
2019-06-01,2,2,"GM/SI-050, GM/SS-085"
2019-06-04,1,1,GM/SS-056
2019-06-05,1,1,GM/SS-130
2019-06-06,4,4,"GM/SS-030, GM/SS-206, GM/SS-243, GM/WS-314"
2019-06-07,5,5,"GM/NS-005, GM/SS-059, GM/SS-127, GM/SS-200, GM/SS-230"
2019-06-08,2,2,"GM/SS-193, GM/SS-226"
